<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
IBRX.US,5,20240614,175500,5.75,5.77,5.75,5.765,22452,0
IBRX.US,5,20240614,180000,5.76,5.76,5.72,5.735,38650,0
IBRX.US,5,20240614,180500,5.73,5.75,5.725,5.735,26181,0
IBRX.US,5,20240614,181000,5.735,5.77,5.73,5.735,15465,0
IBRX.US,5,20240614,181500,5.735,5.7388,5.69,5.7098,46890,0
IBRX.US,5,20240614,182000,5.7,5.76,5.7,5.7401,50365,0
IBRX.US,5,20240614,182500,5.745,5.745,5.695,5.7,24302,0
IBRX.US,5,20240614,183000,5.7,5.7,5.695,5.6999,7985,0
IBRX.US,5,20240614,183500,5.6999,5.7412,5.66,5.7412,35109,0
IBRX.US,5,20240614,184000,5.748,5.7599,5.72,5.755,12750,0
IBRX.US,5,20240614,184500,5.755,5.8,5.755,5.795,16192,0
IBRX.US,5,20240614,185000,5.798,5.81,5.798,5.805,5570,0
IBRX.US,5,20240614,185500,5.81,5.8599,5.81,5.8599,13781,0
IBRX.US,5,20240614,190000,5.86,5.89,5.86,5.885,16234,0
IBRX.US,5,20240614,190500,5.8833,5.93,5.8801,5.92,10874,0
IBRX.US,5,20240614,191000,5.925,5.95,5.91,5.915,48704,0
IBRX.US,5,20240614,191500,5.915,5.92,5.9,5.92,13513,0
IBRX.US,5,20240614,192000,5.9181,5.92,5.88,5.88,9360,0
IBRX.US,5,20240614,192500,5.88,5.935,5.88,5.935,15630,0
IBRX.US,5,20240614,193000,5.94,5.96,5.94,5.955,14199,0
IBRX.US,5,20240614,193500,5.96,5.96,5.94,5.94,6273,0
IBRX.US,5,20240614,194000,5.9412,5.9422,5.91,5.9177,10094,0
IBRX.US,5,20240614,194500,5.9199,5.94,5.9001,5.9001,10318,0
IBRX.US,5,20240614,195000,5.905,5.91,5.9001,5.91,6007,0
IBRX.US,5,20240614,195500,5.9001,5.91,5.88,5.89,18121,0
IBRX.US,5,20240614,200000,5.895,5.895,5.87,5.875,14966,0
IBRX.US,5,20240614,200500,5.875,5.89,5.87,5.875,6921,0
IBRX.US,5,20240614,201000,5.875,5.875,5.85,5.86,12301,0
IBRX.US,5,20240614,201500,5.86,5.865,5.84,5.84,14955,0
IBRX.US,5,20240614,202000,5.845,5.87,5.845,5.8601,17378,0
IBRX.US,5,20240614,202500,5.865,5.87,5.855,5.87,7042,0
IBRX.US,5,20240614,203000,5.87,5.89,5.84,5.8899,27712,0
IBRX.US,5,20240614,203500,5.89,5.92,5.88,5.915,23671,0
IBRX.US,5,20240614,204000,5.915,5.915,5.9001,5.9013,12049,0
IBRX.US,5,20240614,204500,5.9001,5.905,5.88,5.88,9159,0
IBRX.US,5,20240614,205000,5.885,5.905,5.88,5.895,9024,0
IBRX.US,5,20240614,205500,5.895,5.9101,5.885,5.91,12446,0
IBRX.US,5,20240614,210000,5.9179,5.93,5.91,5.915,15621,0
IBRX.US,5,20240614,210500,5.915,5.975,5.915,5.95,50507,0
IBRX.US,5,20240614,211000,5.95,5.96,5.92,5.92,25449,0
IBRX.US,5,20240614,211500,5.91,5.93,5.905,5.905,12779,0
IBRX.US,5,20240614,212000,5.901,5.901,5.88,5.9,21676,0
IBRX.US,5,20240614,212500,5.895,5.91,5.88,5.9,26396,0
IBRX.US,5,20240614,213000,5.895,5.9297,5.8912,5.925,16839,0
IBRX.US,5,20240614,213500,5.925,5.98,5.92,5.9398,64566,0
IBRX.US,5,20240614,214000,5.9351,5.97,5.935,5.97,40685,0
IBRX.US,5,20240614,214500,5.965,5.97,5.95,5.955,26360,0
IBRX.US,5,20240614,215000,5.955,5.975,5.93,5.965,55496,0
IBRX.US,5,20240614,215500,5.97,5.98,5.94,5.96,595033,0
IBRX.US,5,20240617,153000,5.91,5.92,5.79,5.845,63515,0
IBRX.US,5,20240617,153500,5.83,5.895,5.83,5.853,28646,0
IBRX.US,5,20240617,154000,5.84,5.89,5.84,5.885,17902,0
IBRX.US,5,20240617,154500,5.88,6.05,5.865,6.01,47857,0
IBRX.US,5,20240617,155000,6.01,6.2,6,6.1409,135465,0
IBRX.US,5,20240617,155500,6.1459,6.1778,6.0801,6.1322,85300,0
IBRX.US,5,20240617,160000,6.12,6.12,5.96,5.96,30884,0
IBRX.US,5,20240617,160500,5.96,5.96,5.91,5.91,36298,0
IBRX.US,5,20240617,161000,5.91,5.97,5.885,5.885,81943,0
IBRX.US,5,20240617,161500,5.885,5.93,5.8612,5.89,36405,0
IBRX.US,5,20240617,162000,5.895,5.96,5.895,5.905,13919,0
IBRX.US,5,20240617,162500,5.905,5.915,5.89,5.895,20251,0
IBRX.US,5,20240617,163000,5.895,5.9,5.865,5.885,17003,0
IBRX.US,5,20240617,163500,5.885,5.885,5.84,5.845,40901,0
IBRX.US,5,20240617,164000,5.835,5.8719,5.835,5.84,20638,0
IBRX.US,5,20240617,164500,5.84,5.84,5.79,5.81,193111,0
IBRX.US,5,20240617,165000,5.81,5.835,5.81,5.835,28510,0
IBRX.US,5,20240617,165500,5.835,5.865,5.82,5.825,15292,0
IBRX.US,5,20240617,170000,5.83,5.85,5.825,5.845,20832,0
IBRX.US,5,20240617,170500,5.85,5.855,5.825,5.855,12872,0
IBRX.US,5,20240617,171000,5.855,5.935,5.8518,5.905,100663,0
IBRX.US,5,20240617,171500,5.895,5.91,5.88,5.8801,19056,0
IBRX.US,5,20240617,172000,5.885,5.92,5.885,5.92,15078,0
IBRX.US,5,20240617,172500,5.92,5.92,5.86,5.865,25787,0
IBRX.US,5,20240617,173000,5.86,5.875,5.85,5.855,9596,0
IBRX.US,5,20240617,173500,5.85,5.885,5.85,5.875,14330,0
IBRX.US,5,20240617,174000,5.88,5.89,5.87,5.875,18286,0
IBRX.US,5,20240617,174500,5.875,5.875,5.8501,5.865,10420,0
IBRX.US,5,20240617,175000,5.865,5.9,5.86,5.885,21506,0
IBRX.US,5,20240617,175500,5.88,5.8899,5.865,5.875,18094,0
IBRX.US,5,20240617,180000,5.875,5.88,5.87,5.875,17229,0
IBRX.US,5,20240617,180500,5.875,5.9201,5.86,5.865,28812,0
IBRX.US,5,20240617,181000,5.8603,5.865,5.835,5.84,32230,0
IBRX.US,5,20240617,181500,5.845,5.85,5.82,5.835,26821,0
IBRX.US,5,20240617,182000,5.835,5.8399,5.82,5.835,16737,0
IBRX.US,5,20240617,182500,5.835,5.85,5.825,5.845,24401,0
IBRX.US,5,20240617,183000,5.845,5.885,5.84,5.885,19454,0
IBRX.US,5,20240617,183500,5.885,5.885,5.8528,5.855,10279,0
IBRX.US,5,20240617,184000,5.85,5.85,5.82,5.825,17261,0
IBRX.US,5,20240617,184500,5.825,5.83,5.82,5.825,5407,0
IBRX.US,5,20240617,185000,5.825,5.83,5.82,5.8297,20882,0
IBRX.US,5,20240617,185500,5.825,5.83,5.82,5.825,19599,0
IBRX.US,5,20240617,190000,5.825,5.835,5.82,5.825,15759,0
IBRX.US,5,20240617,190500,5.828,5.83,5.82,5.825,20405,0
IBRX.US,5,20240617,191000,5.82,5.84,5.81,5.825,35893,0
IBRX.US,5,20240617,191500,5.829,5.845,5.825,5.845,21772,0
IBRX.US,5,20240617,192000,5.845,5.845,5.825,5.825,10199,0
IBRX.US,5,20240617,192500,5.825,5.835,5.82,5.835,11322,0
IBRX.US,5,20240617,193000,5.835,5.835,5.825,5.825,6537,0
IBRX.US,5,20240617,193500,5.825,5.845,5.82,5.845,20146,0
IBRX.US,5,20240617,194000,5.845,5.8499,5.835,5.835,9042,0
IBRX.US,5,20240617,194500,5.835,5.86,5.83,5.855,17629,0
IBRX.US,5,20240617,195000,5.855,5.875,5.855,5.875,18254,0
IBRX.US,5,20240617,195500,5.88,5.905,5.88,5.895,34987,0
IBRX.US,5,20240617,200000,5.895,5.91,5.8936,5.91,26377,0
IBRX.US,5,20240617,200500,5.915,5.94,5.915,5.935,12667,0
IBRX.US,5,20240617,201000,5.935,6.01,5.935,6.005,24132,0
IBRX.US,5,20240617,201500,6.0098,6.01,5.975,6.005,56385,0
IBRX.US,5,20240617,202000,6.005,6.015,5.985,5.995,21559,0
IBRX.US,5,20240617,202500,5.995,6.05,5.995,6.035,20457,0
IBRX.US,5,20240617,203000,6.035,6.065,6.03,6.06,23140,0
IBRX.US,5,20240617,203500,6.06,6.0612,6.045,6.055,18543,0
IBRX.US,5,20240617,204000,6.05,6.05,5.99,5.995,44448,0
IBRX.US,5,20240617,204500,5.995,6.0688,5.985,6.04,52028,0
IBRX.US,5,20240617,205000,6.0399,6.07,6.03,6.0603,14841,0
IBRX.US,5,20240617,205500,6.065,6.065,5.99,5.99,45822,0
IBRX.US,5,20240617,210000,5.995,6.01,5.985,6.0066,17350,0
IBRX.US,5,20240617,210500,6.0098,6.045,6.005,6.025,37130,0
IBRX.US,5,20240617,211000,6.025,6.05,6.02,6.045,14724,0
IBRX.US,5,20240617,211500,6.05,6.06,6.035,6.035,23587,0
IBRX.US,5,20240617,212000,6.035,6.08,6.035,6.07,27247,0
IBRX.US,5,20240617,212500,6.07,6.07,5.9942,5.9942,70956,0
IBRX.US,5,20240617,213000,5.995,6.03,5.97,6.025,107011,0
IBRX.US,5,20240617,213500,6.03,6.03,5.975,6.005,49752,0
IBRX.US,5,20240617,214000,6.005,6.01,5.87,5.895,132183,0
IBRX.US,5,20240617,214500,5.8935,5.8935,5.84,5.865,81100,0
IBRX.US,5,20240617,215000,5.86,5.86,5.82,5.825,107323,0
IBRX.US,5,20240617,215500,5.825,5.85,5.82,5.83,600540,0
IBRX.US,5,20240618,153000,5.84,5.93,5.8,5.87,86485,0
IBRX.US,5,20240618,153500,5.87,5.95,5.84,5.9,25719,0
IBRX.US,5,20240618,154000,5.89,5.903,5.84,5.87,34017,0
IBRX.US,5,20240618,154500,5.87,5.93,5.87,5.89,13199,0
IBRX.US,5,20240618,155000,5.89,5.89,5.86,5.875,14690,0
IBRX.US,5,20240618,155500,5.87,5.89,5.865,5.87,26815,0
IBRX.US,5,20240618,160000,5.87,5.92,5.85,5.915,73504,0
IBRX.US,5,20240618,160500,5.915,5.9199,5.86,5.87,20700,0
IBRX.US,5,20240618,161000,5.87,5.92,5.87,5.915,11155,0
IBRX.US,5,20240618,161500,5.915,5.92,5.885,5.91,7669,0
IBRX.US,5,20240618,162000,5.91,5.92,5.89,5.905,7981,0
IBRX.US,5,20240618,162500,5.9,5.9,5.865,5.87,5158,0
IBRX.US,5,20240618,163000,5.88,5.885,5.87,5.885,5552,0
IBRX.US,5,20240618,163500,5.885,5.9,5.88,5.89,4668,0
IBRX.US,5,20240618,164000,5.9,5.9399,5.89,5.92,18250,0
IBRX.US,5,20240618,164500,5.925,5.965,5.92,5.93,24103,0
IBRX.US,5,20240618,165000,5.93,5.93,5.91,5.92,10341,0
IBRX.US,5,20240618,165500,5.92,5.92,5.9,5.905,8002,0
IBRX.US,5,20240618,170000,5.905,6.04,5.905,6.04,35572,0
IBRX.US,5,20240618,170500,6.0396,6.09,6.03,6.03,68622,0
IBRX.US,5,20240618,171000,6.0335,6.04,6.01,6.025,16084,0
IBRX.US,5,20240618,171500,6.0242,6.03,5.99,6.03,29453,0
IBRX.US,5,20240618,172000,6.025,6.025,6,6.0133,6881,0
IBRX.US,5,20240618,172500,6.01,6.04,6,6,16800,0
IBRX.US,5,20240618,173000,6.005,6.04,6,6.02,8720,0
IBRX.US,5,20240618,173500,6.02,6.04,6,6.04,9893,0
IBRX.US,5,20240618,174000,6.04,6.04,5.9703,5.98,49233,0
IBRX.US,5,20240618,174500,5.985,5.995,5.975,5.98,4499,0
IBRX.US,5,20240618,175000,5.98,6.005,5.975,5.995,9604,0
IBRX.US,5,20240618,175500,6.01,6.0125,5.98,5.98,13818,0
IBRX.US,5,20240618,180000,5.985,6.02,5.98,6.02,4264,0
IBRX.US,5,20240618,180500,6.03,6.03,6,6.02,8654,0
IBRX.US,5,20240618,181000,6.02,6.04,6.005,6.015,7810,0
IBRX.US,5,20240618,181500,6.015,6.03,6.015,6.025,6166,0
IBRX.US,5,20240618,182000,6.025,6.06,6.025,6.045,32142,0
IBRX.US,5,20240618,182500,6.045,6.06,6.04,6.05,13046,0
IBRX.US,5,20240618,183000,6.05,6.05,6.02,6.025,21998,0
IBRX.US,5,20240618,183500,6.025,6.035,6,6,14883,0
IBRX.US,5,20240618,184000,6.01,6.045,6,6.04,11345,0
IBRX.US,5,20240618,184500,6.045,6.045,6.02,6.02,9579,0
IBRX.US,5,20240618,185000,6.025,6.05,6.025,6.04,10555,0
IBRX.US,5,20240618,185500,6.04,6.07,6.03,6.06,11297,0
IBRX.US,5,20240618,190000,6.06,6.065,6.04,6.05,18672,0
IBRX.US,5,20240618,190500,6.04,6.055,6.04,6.05,7462,0
IBRX.US,5,20240618,191000,6.05,6.065,6.045,6.0633,7238,0
IBRX.US,5,20240618,191500,6.06,6.07,6.05,6.05,16214,0
IBRX.US,5,20240618,192000,6.05,6.0599,6.02,6.0201,26685,0
IBRX.US,5,20240618,192500,6.02,6.035,6.02,6.02,4292,0
IBRX.US,5,20240618,193000,6.0299,6.06,6.0299,6.055,13199,0
IBRX.US,5,20240618,193500,6.05,6.065,6.05,6.065,9326,0
IBRX.US,5,20240618,194000,6.065,6.2199,6.065,6.1785,110107,0
IBRX.US,5,20240618,194500,6.175,6.1999,6.16,6.17,39676,0
IBRX.US,5,20240618,195000,6.165,6.195,6.16,6.185,33126,0
IBRX.US,5,20240618,195500,6.185,6.185,6.13,6.1499,17482,0
IBRX.US,5,20240618,200000,6.155,6.155,6.12,6.125,32177,0
IBRX.US,5,20240618,200500,6.125,6.22,6.125,6.215,48071,0
IBRX.US,5,20240618,201000,6.215,6.235,6.17,6.1873,45941,0
IBRX.US,5,20240618,201500,6.18,6.22,6.16,6.215,23529,0
IBRX.US,5,20240618,202000,6.22,6.25,6.215,6.22,36603,0
IBRX.US,5,20240618,202500,6.22,6.2499,6.215,6.24,13194,0
IBRX.US,5,20240618,203000,6.2402,6.27,6.21,6.22,118230,0
IBRX.US,5,20240618,203500,6.225,6.23,6.17,6.17,17323,0
IBRX.US,5,20240618,204000,6.16,6.18,6.155,6.18,19949,0
IBRX.US,5,20240618,204500,6.185,6.21,6.18,6.2,20354,0
IBRX.US,5,20240618,205000,6.2,6.22,6.2,6.22,8187,0
IBRX.US,5,20240618,205500,6.22,6.23,6.195,6.225,25640,0
IBRX.US,5,20240618,210000,6.225,6.2299,6.2001,6.225,18923,0
IBRX.US,5,20240618,210500,6.225,6.24,6.2,6.2,28078,0
IBRX.US,5,20240618,211000,6.21,6.21,6.17,6.18,25858,0
IBRX.US,5,20240618,211500,6.18,6.2099,6.175,6.1901,18148,0
IBRX.US,5,20240618,212000,6.2,6.21,6.18,6.205,28397,0
IBRX.US,5,20240618,212500,6.21,6.345,6.21,6.34,87236,0
IBRX.US,5,20240618,213000,6.345,6.35,6.23,6.245,65509,0
IBRX.US,5,20240618,213500,6.245,6.3,6.245,6.25,35053,0
IBRX.US,5,20240618,214000,6.24,6.255,6.22,6.23,21826,0
IBRX.US,5,20240618,214500,6.235,6.2499,6.21,6.23,27122,0
IBRX.US,5,20240618,215000,6.225,6.2499,6.2,6.245,50980,0
IBRX.US,5,20240618,215500,6.24,6.245,6.22,6.23,287751,0
IBRX.US,5,20240620,153000,6.43,6.45,6.35,6.36,82290,0
IBRX.US,5,20240620,153500,6.3699,6.518,6.33,6.42,73400,0
IBRX.US,5,20240620,154000,6.42,6.56,6.4,6.56,110446,0
IBRX.US,5,20240620,154500,6.5588,6.84,6.55,6.785,203581,0
IBRX.US,5,20240620,155000,6.77,6.96,6.68,6.92,270943,0
IBRX.US,5,20240620,155500,6.926,7.18,6.8913,6.97,328273,0
IBRX.US,5,20240620,160000,6.96,7.1,6.85,7.09,196475,0
IBRX.US,5,20240620,160500,7.0901,7.37,7.0705,7.3391,396751,0
IBRX.US,5,20240620,161000,7.335,7.3399,7.01,7.1,289157,0
IBRX.US,5,20240620,161500,7.08,7.17,6.9,6.97,187925,0
IBRX.US,5,20240620,162000,6.9793,6.9793,6.81,6.936,188961,0
IBRX.US,5,20240620,162500,6.94,7.06,6.91,6.99,103464,0
IBRX.US,5,20240620,163000,6.9999,7.05,6.9,6.9185,130795,0
IBRX.US,5,20240620,163500,6.9112,6.98,6.89,6.96,80316,0
IBRX.US,5,20240620,164000,6.96,6.96,6.8,6.815,80759,0
IBRX.US,5,20240620,164500,6.815,6.85,6.74,6.765,108088,0
IBRX.US,5,20240620,165000,6.7601,6.87,6.66,6.855,146964,0
IBRX.US,5,20240620,165500,6.8591,6.89,6.78,6.78,87563,0
IBRX.US,5,20240620,170000,6.79,6.88,6.7697,6.865,45741,0
IBRX.US,5,20240620,170500,6.865,6.89,6.72,6.7384,71990,0
IBRX.US,5,20240620,171000,6.745,6.75,6.6852,6.7499,69133,0
IBRX.US,5,20240620,171500,6.75,6.79,6.73,6.735,45665,0
IBRX.US,5,20240620,172000,6.735,6.78,6.725,6.7674,43566,0
IBRX.US,5,20240620,172500,6.765,6.78,6.725,6.725,38643,0
IBRX.US,5,20240620,173000,6.735,6.83,6.735,6.785,41008,0
IBRX.US,5,20240620,173500,6.78,6.78,6.7433,6.78,42378,0
IBRX.US,5,20240620,174000,6.772,6.81,6.73,6.74,40776,0
IBRX.US,5,20240620,174500,6.745,6.765,6.7101,6.7101,51332,0
IBRX.US,5,20240620,175000,6.715,6.815,6.71,6.7702,34731,0
IBRX.US,5,20240620,175500,6.77,6.77,6.705,6.73,24494,0
IBRX.US,5,20240620,180000,6.7365,6.7599,6.7201,6.7599,17701,0
IBRX.US,5,20240620,180500,6.7599,6.82,6.73,6.765,72589,0
IBRX.US,5,20240620,181000,6.765,6.81,6.765,6.8,24310,0
IBRX.US,5,20240620,181500,6.8001,6.82,6.785,6.815,40529,0
IBRX.US,5,20240620,182000,6.815,6.88,6.79,6.8,63526,0
IBRX.US,5,20240620,182500,6.79,6.8,6.7245,6.7299,26019,0
IBRX.US,5,20240620,183000,6.72,6.765,6.7115,6.74,28425,0
IBRX.US,5,20240620,183500,6.7301,6.75,6.72,6.7412,24232,0
IBRX.US,5,20240620,184000,6.745,6.77,6.73,6.735,21551,0
IBRX.US,5,20240620,184500,6.73,6.765,6.72,6.765,19070,0
IBRX.US,5,20240620,185000,6.76,6.82,6.755,6.755,31733,0
IBRX.US,5,20240620,185500,6.75,6.755,6.7333,6.745,19004,0
IBRX.US,5,20240620,190000,6.75,6.77,6.74,6.74,13909,0
IBRX.US,5,20240620,190500,6.735,6.735,6.63,6.6491,85388,0
IBRX.US,5,20240620,191000,6.645,6.66,6.5937,6.6273,81070,0
IBRX.US,5,20240620,191500,6.625,6.645,6.58,6.62,56425,0
IBRX.US,5,20240620,192000,6.625,6.65,6.61,6.61,38392,0
IBRX.US,5,20240620,192500,6.6152,6.6152,6.57,6.6,16479,0
IBRX.US,5,20240620,193000,6.61,6.6399,6.61,6.62,15280,0
IBRX.US,5,20240620,193500,6.6238,6.675,6.595,6.67,39631,0
IBRX.US,5,20240620,194000,6.675,6.7999,6.63,6.66,123325,0
IBRX.US,5,20240620,194500,6.67,6.6799,6.64,6.649,11595,0
IBRX.US,5,20240620,195000,6.65,6.66,6.61,6.655,23023,0
IBRX.US,5,20240620,195500,6.655,6.725,6.65,6.6989,25094,0
IBRX.US,5,20240620,200000,6.6999,6.74,6.695,6.735,18371,0
IBRX.US,5,20240620,200500,6.735,6.77,6.735,6.7588,21236,0
IBRX.US,5,20240620,201000,6.76,6.77,6.755,6.765,12413,0
IBRX.US,5,20240620,201500,6.76,6.79,6.755,6.79,32315,0
IBRX.US,5,20240620,202000,6.79,6.84,6.775,6.775,44625,0
IBRX.US,5,20240620,202500,6.77,6.8,6.765,6.7999,17301,0
IBRX.US,5,20240620,203000,6.8,6.8199,6.765,6.7947,19384,0
IBRX.US,5,20240620,203500,6.7948,6.8,6.74,6.755,24717,0
IBRX.US,5,20240620,204000,6.76,6.77,6.755,6.7659,15314,0
IBRX.US,5,20240620,204500,6.77,6.78,6.75,6.765,19706,0
IBRX.US,5,20240620,205000,6.769,6.769,6.725,6.745,11190,0
IBRX.US,5,20240620,205500,6.7401,6.7475,6.69,6.695,21408,0
IBRX.US,5,20240620,210000,6.695,6.77,6.6901,6.75,17128,0
IBRX.US,5,20240620,210500,6.7498,6.7498,6.695,6.695,18512,0
IBRX.US,5,20240620,211000,6.69,6.7,6.63,6.645,71804,0
IBRX.US,5,20240620,211500,6.645,6.655,6.61,6.615,26542,0
IBRX.US,5,20240620,212000,6.61,6.6147,6.545,6.55,72160,0
IBRX.US,5,20240620,212500,6.5447,6.565,6.53,6.56,49917,0
IBRX.US,5,20240620,213000,6.55,6.57,6.52,6.57,42617,0
IBRX.US,5,20240620,213500,6.5688,6.57,6.525,6.525,28898,0
IBRX.US,5,20240620,214000,6.525,6.5301,6.475,6.52,73582,0
IBRX.US,5,20240620,214500,6.52,6.535,6.465,6.53,80398,0
IBRX.US,5,20240620,215000,6.53,6.57,6.52,6.555,83992,0
IBRX.US,5,20240620,215500,6.555,6.57,6.46,6.48,185704,0
IBRX.US,5,20240621,153000,6.7,6.78,6.5,6.52,362621,0
IBRX.US,5,20240621,153500,6.5399,6.66,6.52,6.55,73337,0
IBRX.US,5,20240621,154000,6.57,6.6999,6.56,6.6999,48782,0
IBRX.US,5,20240621,154500,6.67,6.78,6.62,6.775,82330,0
IBRX.US,5,20240621,155000,6.7713,6.7788,6.68,6.71,36387,0
IBRX.US,5,20240621,155500,6.6892,6.81,6.6892,6.8099,44185,0
IBRX.US,5,20240621,160000,6.8035,6.87,6.8001,6.8394,88905,0
IBRX.US,5,20240621,160500,6.83,6.88,6.819,6.835,117195,0
IBRX.US,5,20240621,161000,6.83,6.84,6.61,6.66,88346,0
IBRX.US,5,20240621,161500,6.6552,6.84,6.6552,6.81,81919,0
IBRX.US,5,20240621,162000,6.805,6.85,6.77,6.81,65950,0
IBRX.US,5,20240621,162500,6.815,6.83,6.755,6.7768,17553,0
IBRX.US,5,20240621,163000,6.77,6.86,6.76,6.85,31127,0
IBRX.US,5,20240621,163500,6.845,6.9,6.809,6.84,79160,0
IBRX.US,5,20240621,164000,6.855,6.92,6.82,6.905,73393,0
IBRX.US,5,20240621,164500,6.9098,7.05,6.8901,7.05,162691,0
IBRX.US,5,20240621,165000,7.05,7.05,6.96,6.965,77548,0
IBRX.US,5,20240621,165500,6.96,6.99,6.94,6.9443,38454,0
IBRX.US,5,20240621,170000,6.9599,7,6.93,6.995,52798,0
IBRX.US,5,20240621,170500,7,7.1,6.97,7.04,63249,0
IBRX.US,5,20240621,171000,7.05,7.07,7.02,7.06,64168,0
IBRX.US,5,20240621,171500,7.05,7.05,6.98,6.9999,58656,0
IBRX.US,5,20240621,172000,6.999,7.11,6.98,7.0845,41946,0
IBRX.US,5,20240621,172500,7.08,7.0999,7.04,7.0752,25751,0
IBRX.US,5,20240621,173000,7.091,7.1009,7.059,7.095,42122,0
IBRX.US,5,20240621,173500,7.1,7.135,7.06,7.095,96732,0
IBRX.US,5,20240621,174000,7.0908,7.1188,7.05,7.065,67811,0
IBRX.US,5,20240621,174500,7.0601,7.08,7.02,7.07,46454,0
IBRX.US,5,20240621,175000,7.0738,7.13,7.07,7.095,21322,0
IBRX.US,5,20240621,175500,7.09,7.09,7.03,7.04,23720,0
IBRX.US,5,20240621,180000,7.0315,7.06,7.02,7.03,25050,0
IBRX.US,5,20240621,180500,7.035,7.06,6.99,7.005,62579,0
IBRX.US,5,20240621,181000,7.01,7.04,6.9912,7.03,9657,0
IBRX.US,5,20240621,181500,7.03,7.07,7.0299,7.065,19000,0
IBRX.US,5,20240621,182000,7.065,7.12,7.065,7.115,32024,0
IBRX.US,5,20240621,182500,7.1101,7.2,7.11,7.1388,95892,0
IBRX.US,5,20240621,183000,7.135,7.145,7.06,7.0948,49471,0
IBRX.US,5,20240621,183500,7.09,7.1,7.055,7.065,18146,0
IBRX.US,5,20240621,184000,7.06,7.12,7.06,7.12,7432,0
IBRX.US,5,20240621,184500,7.11,7.11,7.05,7.0524,17279,0
IBRX.US,5,20240621,185000,7.06,7.0702,7,7.025,28426,0
IBRX.US,5,20240621,185500,7.0399,7.12,6.955,7.11,64828,0
IBRX.US,5,20240621,190000,7.105,7.1298,7.0812,7.125,13702,0
IBRX.US,5,20240621,190500,7.13,7.17,7.13,7.17,28369,0
IBRX.US,5,20240621,191000,7.17,7.2,7.1,7.115,39281,0
IBRX.US,5,20240621,191500,7.1101,7.12,7.084,7.12,16658,0
IBRX.US,5,20240621,192000,7.12,7.1487,7.11,7.12,16194,0
IBRX.US,5,20240621,192500,7.13,7.13,7.11,7.11,14992,0
IBRX.US,5,20240621,193000,7.11,7.14,7.0999,7.14,19976,0
IBRX.US,5,20240621,193500,7.14,7.14,7.1215,7.135,6691,0
IBRX.US,5,20240621,194000,7.14,7.15,7.13,7.1306,34999,0
IBRX.US,5,20240621,194500,7.1303,7.1429,7.12,7.13,11919,0
IBRX.US,5,20240621,195000,7.13,7.13,7.11,7.125,18312,0
IBRX.US,5,20240621,195500,7.1231,7.1299,7.11,7.125,19633,0
IBRX.US,5,20240621,200000,7.12,7.12,7.1026,7.1196,15922,0
IBRX.US,5,20240621,200500,7.12,7.15,7.11,7.15,23874,0
IBRX.US,5,20240621,201000,7.1499,7.275,7.14,7.255,110591,0
IBRX.US,5,20240621,201500,7.255,7.33,7.24,7.28,109315,0
IBRX.US,5,20240621,202000,7.27,7.28,7.245,7.2712,61674,0
IBRX.US,5,20240621,202500,7.27,7.349,7.265,7.32,87796,0
IBRX.US,5,20240621,203000,7.31,7.31,7.27,7.275,52838,0
IBRX.US,5,20240621,203500,7.27,7.2787,7.2217,7.235,57646,0
IBRX.US,5,20240621,204000,7.235,7.27,7.22,7.27,36082,0
IBRX.US,5,20240621,204500,7.27,7.275,7.21,7.24,43995,0
IBRX.US,5,20240621,205000,7.235,7.235,7.18,7.195,71222,0
IBRX.US,5,20240621,205500,7.195,7.215,7.18,7.19,33536,0
IBRX.US,5,20240621,210000,7.18,7.275,7.17,7.2625,57593,0
IBRX.US,5,20240621,210500,7.265,7.2799,7.23,7.23,31390,0
IBRX.US,5,20240621,211000,7.22,7.25,7.21,7.22,20609,0
IBRX.US,5,20240621,211500,7.225,7.25,7.21,7.24,22536,0
IBRX.US,5,20240621,212000,7.235,7.235,7.21,7.225,23921,0
IBRX.US,5,20240621,212500,7.22,7.23,7.17,7.18,49701,0
IBRX.US,5,20240621,213000,7.18,7.185,7.05,7.08,153298,0
IBRX.US,5,20240621,213500,7.0812,7.1,7.045,7.05,135910,0
IBRX.US,5,20240621,214000,7.055,7.075,7.015,7.04,119292,0
IBRX.US,5,20240621,214500,7.04,7.07,7.01,7.04,123690,0
IBRX.US,5,20240621,215000,7.03,7.0325,6.955,7,295396,0
IBRX.US,5,20240621,215500,6.995,7.26,6.975,7.25,643828,0
IBRX.US,5,20240624,153000,7.5,7.6,7.37,7.465,288657,0
IBRX.US,5,20240624,153500,7.4799,7.61,7.35,7.37,120582,0
IBRX.US,5,20240624,154000,7.36,7.48,7.36,7.45,86520,0
IBRX.US,5,20240624,154500,7.46,7.63,7.46,7.53,82598,0
IBRX.US,5,20240624,155000,7.51,7.53,7.4152,7.495,47133,0
IBRX.US,5,20240624,155500,7.47,7.48,7.42,7.45,25452,0
IBRX.US,5,20240624,160000,7.47,7.595,7.46,7.475,91561,0
IBRX.US,5,20240624,160500,7.47,7.49,7.39,7.465,98155,0
IBRX.US,5,20240624,161000,7.455,7.5399,7.44,7.49,28257,0
IBRX.US,5,20240624,161500,7.49,7.555,7.42,7.42,64385,0
